Year,LocationAbbr,LocationDesc,DataSource,PriorityArea1,PriorityArea2,PriorityArea3,PriorityArea4,Category,Topic,Indicator,Break_Out_Category,Break_Out,Data_Value_Type,Data_Value_Unit,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Confidence_limit_Low,Confidence_limit_High,CategoryId,TopicId,IndicatorID,BreakOutCategoryId,BreakOutId,LocationID,GeoLocation
2008,MDW,Midwest,NHIS,None,None,None,None,Risk Factors,Physical Inactivity,Prevalence of physical inactivity among US adults (18+) (Percentage); NHIS,Gender,Male,Percentage,%,28.3,,,25.4,31.4,C2,T14,NS011,BOC02,GEN01,103,
2008,MDW,Midwest,NHIS,None,None,None,None,Risk Factors,Physical Inactivity,Prevalence of physical inactivity among US adults (18+) (Percentage); NHIS,Race,Non-Hispanic White,Percentage,%,27.6,,,25.1,30.3,C2,T14,NS011,BOC04,RAC01,103,
2008,MDW,Midwest,NHIS,None,None,None,None,Risk Factors,Physical Inactivity,Prevalence of physical inactivity among US adults (18+) (Percentage); NHIS,Age,25-44,Percentage,%,23.5,,,20.6,26.7,C2,T14,NS011,BOC03,AGE04,103,
2008,MDW,Midwest,NHIS,None,None,None,None,Risk Factors,Physical Inactivity,Prevalence of physical inactivity among US adults (18+) (Percentage); NHIS,Age,18-24,Percentage,%,18.2,,,13.9,23.4,C2,T14,NS011,BOC03,AGE01,103,
2008,NRE,Northeast,NHIS,None,None,None,None,Risk Factors,Physical Inactivity,Prevalence of physical inactivity among US adults (18+) (Percentage); NHIS,Race,Non-Hispanic Black,Percentage,%,50.9,,,46.6,55.3,C2,T14,NS011,BOC04,RAC02,101,
2008,NRE,Northeast,NHIS,None,None,None,None,Risk Factors,Physical Inactivity,Prevalence of physical inactivity among US adults (18+) (Percentage); NHIS,Age,65+,Percentage,%,45,,,40.7,49.5,C2,T14,NS011,BOC03,AGE06,101,
2008,NRE,Northeast,NHIS,None,None,None,None,Risk Factors,Physical Inactivity,Prevalence of physical inactivity among US adults (18+) (Percentage); NHIS,Race,Other,Percentage,%,41.5,,,33,50.5,C2,T14,NS011,BOC04,RAC07,101,
2008,NRE,Northeast,NHIS,None,None,None,None,Risk Factors,Physical Inactivity,Prevalence of physical inactivity among US adults (18+) (Percentage); NHIS,Gender,Female,Percentage,%,37.9,,,35.2,40.7,C2,T14,NS011,BOC02,GEN02,101,
2008,NRE,Northeast,NHIS,None,None,None,None,Risk Factors,Physical Inactivity,Prevalence of physical inactivity among US adults (18+) (Percentage); NHIS,Overall,Overall,Percentage,%,34.3,,,31.9,36.8,C2,T14,NS011,BOC01,OVR01,101,
2008,NRE,Northeast,NHIS,None,None,None,None,Risk Factors,Physical Inactivity,Prevalence of physical inactivity among US adults (18+) (Percentage); NHIS,Age,25-44,Percentage,%,33.4,,,29.4,37.7,C2,T14,NS011,BOC03,AGE04,101,
2008,NRE,Northeast,NHIS,None,None,None,None,Risk Factors,Physical Inactivity,Prevalence of physical inactivity among US adults (18+) (Percentage); NHIS,Age,45-64,Percentage,%,32.8,,,29.5,36.2,C2,T14,NS011,BOC03,AGE05,101,
2008,NRE,Northeast,NHIS,None,None,None,None,Risk Factors,Physical Inactivity,Prevalence of physical inactivity among US adults (18+) (Percentage); NHIS,Gender,Male,Percentage,%,30.1,,,26.5,34,C2,T14,NS011,BOC02,GEN01,101,
2008,NRE,Northeast,NHIS,None,None,None,None,Risk Factors,Physical Inactivity,Prevalence of physical inactivity among US adults (18+) (Percentage); NHIS,Race,Non-Hispanic White,Percentage,%,27.9,,,25.3,30.7,C2,T14,NS011,BOC04,RAC01,101,
2008,NRE,Northeast,NHIS,None,None,None,None,Risk Factors,Physical Inactivity,Prevalence of physical inactivity among US adults (18+) (Percentage); NHIS,Age,18-24,Percentage,%,26.5,,,21.4,32.4,C2,T14,NS011,BOC03,AGE01,101,
2008,NRE,Northeast,NHIS,None,None,None,None,Risk Factors,Physical Inactivity,Prevalence of physical inactivity among US adults (18+) (Percentage); NHIS,Race,Hispanic,Percentage,%,57.2,,,50.7,63.4,C2,T14,NS011,BOC04,RAC04,101,
2008,SOU,South,NHIS,None,None,None,None,Risk Factors,Physical Inactivity,Prevalence of physical inactivity among US adults (18+) (Percentage); NHIS,Age,65+,Percentage,%,49.8,,,46.6,53,C2,T14,NS011,BOC03,AGE06,102,
2008,SOU,South,NHIS,None,None,None,None,Risk Factors,Physical Inactivity,Prevalence of physical inactivity among US adults (18+) (Percentage); NHIS,Race,Hispanic,Percentage,%,47.5,,,43.4,51.6,C2,T14,NS011,BOC04,RAC04,102,
2008,SOU,South,NHIS,None,None,None,None,Risk Factors,Physical Inactivity,Prevalence of physical inactivity among US adults (18+) (Percentage); NHIS,Race,Non-Hispanic Black,Percentage,%,43.8,,,40.3,47.2,C2,T14,NS011,BOC04,RAC02,102,
2008,SOU,South,NHIS,None,None,None,None,Risk Factors,Physical Inactivity,Prevalence of physical inactivity among US adults (18+) (Percentage); NHIS,Gender,Female,Percentage,%,41,,,38.8,43.3,C2,T14,NS011,BOC02,GEN02,102,
2008,SOU,South,NHIS,None,None,None,None,Risk Factors,Physical Inactivity,Prevalence of physical inactivity among US adults (18+) (Percentage); NHIS,Age,45-64,Percentage,%,39.6,,,36.7,42.6,C2,T14,NS011,BOC03,AGE05,102,
2008,SOU,South,NHIS,None,None,None,None,Risk Factors,Physical Inactivity,Prevalence of physical inactivity among US adults (18+) (Percentage); NHIS,Overall,Overall,Percentage,%,38.4,,,36.2,40.6,C2,T14,NS011,BOC01,OVR01,102,
2008,SOU,South,NHIS,None,None,None,None,Risk Factors,Physical Inactivity,Prevalence of physical inactivity among US adults (18+) (Percentage); NHIS,Gender,Male,Percentage,%,35.4,,,32.9,38,C2,T14,NS011,BOC02,GEN01,102,
2008,SOU,South,NHIS,None,None,None,None,Risk Factors,Physical Inactivity,Prevalence of physical inactivity among US adults (18+) (Percentage); NHIS,Race,Other,Percentage,%,35.4,,,29.1,42.2,C2,T14,NS011,BOC04,RAC07,102,
2008,SOU,South,NHIS,None,None,None,None,Risk Factors,Physical Inactivity,Prevalence of physical inactivity among US adults (18+) (Percentage); NHIS,Race,Non-Hispanic White,Percentage,%,35.1,,,32.5,37.8,C2,T14,NS011,BOC04,RAC01,102,
2008,SOU,South,NHIS,None,None,None,None,Risk Factors,Physical Inactivity,Prevalence of physical inactivity among US adults (18+) (Percentage); NHIS,Age,25-44,Percentage,%,33.4,,,30.7,36.3,C2,T14,NS011,BOC03,AGE04,102,
2008,SOU,South,NHIS,None,None,None,None,Risk Factors,Physical Inactivity,Prevalence of physical inactivity among US adults (18+) (Percentage); NHIS,Age,18-24,Percentage,%,33.3,,,28.6,38.4,C2,T14,NS011,BOC03,AGE01,102,
2008,US,United States,NHIS,None,None,None,None,Risk Factors,Physical Inactivity,Prevalence of physical inactivity among US adults (18+) (Percentage); NHIS,Age,65+,Percentage,%,45.2,,,43.2,47.2,C2,T14,NS011,BOC03,AGE06,0,
2008,US,United States,NHIS,None,None,None,None,Risk Factors,Physical Inactivity,Prevalence of physical inactivity among US adults (18+) (Percentage); NHIS,Race,Hispanic,Percentage,%,44.5,,,42.2,47,C2,T14,NS011,BOC04,RAC04,0,
2008,US,United States,NHIS,None,None,None,None,Risk Factors,Physical Inactivity,Prevalence of physical inactivity among US adults (18+) (Percentage); NHIS,Race,Non-Hispanic Black,Percentage,%,44.1,,,41.8,46.4,C2,T14,NS011,BOC04,RAC02,0,
2008,US,United States,NHIS,None,None,None,None,Risk Factors,Physical Inactivity,Prevalence of physical inactivity among US adults (18+) (Percentage); NHIS,Gender,Female,Percentage,%,35.7,,,34.5,37,C2,T14,NS011,BOC02,GEN02,0,
2008,US,United States,NHIS,None,None,None,None,Risk Factors,Physical Inactivity,Prevalence of physical inactivity among US adults (18+) (Percentage); NHIS,Age,45-64,Percentage,%,34.2,,,32.5,35.9,C2,T14,NS011,BOC03,AGE05,0,
2008,US,United States,NHIS,None,None,None,None,Risk Factors,Physical Inactivity,Prevalence of physical inactivity among US adults (18+) (Percentage); NHIS,Overall,Overall,Percentage,%,33.6,,,32.4,34.8,C2,T14,NS011,BOC01,OVR01,0,
2008,US,United States,NHIS,None,None,None,None,Risk Factors,Physical Inactivity,Prevalence of physical inactivity among US adults (18+) (Percentage); NHIS,Race,Other,Percentage,%,32.4,,,29.4,35.5,C2,T14,NS011,BOC04,RAC07,0,
2008,US,United States,NHIS,None,None,None,None,Risk Factors,Physical Inactivity,Prevalence of physical inactivity among US adults (18+) (Percentage); NHIS,Gender,Male,Percentage,%,31.2,,,29.7,32.7,C2,T14,NS011,BOC02,GEN01,0,
2008,US,United States,NHIS,None,None,None,None,Risk Factors,Physical Inactivity,Prevalence of physical inactivity among US adults (18+) (Percentage); NHIS,Age,25-44,Percentage,%,29.8,,,28.2,31.5,C2,T14,NS011,BOC03,AGE04,0,
2008,US,United States,NHIS,None,None,None,None,Risk Factors,Physical Inactivity,Prevalence of physical inactivity among US adults (18+) (Percentage); NHIS,Race,Non-Hispanic White,Percentage,%,29.5,,,28.1,30.9,C2,T14,NS011,BOC04,RAC01,0,
2008,US,United States,NHIS,None,None,None,None,Risk Factors,Physical Inactivity,Prevalence of physical inactivity among US adults (18+) (Percentage); NHIS,Age,18-24,Percentage,%,26.7,,,24.1,29.4,C2,T14,NS011,BOC03,AGE01,0,
2008,WEST,West,NHIS,None,None,None,None,Risk Factors,Physical Inactivity,Prevalence of physical inactivity among US adults (18+) (Percentage); NHIS,Race,Hispanic,Percentage,%,40,,,36.7,43.4,C2,T14,NS011,BOC04,RAC04,104,
2008,WEST,West,NHIS,None,None,None,None,Risk Factors,Physical Inactivity,Prevalence of physical inactivity among US adults (18+) (Percentage); NHIS,Age,65+,Percentage,%,38.3,,,34.6,42.2,C2,T14,NS011,BOC03,AGE06,104,
2008,WEST,West,NHIS,None,None,None,None,Risk Factors,Physical Inactivity,Prevalence of physical inactivity among US adults (18+) (Percentage); NHIS,Race,Non-Hispanic Black,Percentage,%,36,,,29.4,43.1,C2,T14,NS011,BOC04,RAC02,104,
2008,WEST,West,NHIS,None,None,None,None,Risk Factors,Physical Inactivity,Prevalence of physical inactivity among US adults (18+) (Percentage); NHIS,Gender,Female,Percentage,%,31.2,,,28.6,33.9,C2,T14,NS011,BOC02,GEN02,104,
2008,WEST,West,NHIS,None,None,None,None,Risk Factors,Physical Inactivity,Prevalence of physical inactivity among US adults (18+) (Percentage); NHIS,Race,Other,Percentage,%,30.4,,,26.4,34.6,C2,T14,NS011,BOC04,RAC07,104,
2008,WEST,West,NHIS,None,None,None,None,Risk Factors,Physical Inactivity,Prevalence of physical inactivity among US adults (18+) (Percentage); NHIS,Overall,Overall,Percentage,%,30,,,27.7,32.3,C2,T14,NS011,BOC01,OVR01,104,
2008,WEST,West,NHIS,None,None,None,None,Risk Factors,Physical Inactivity,Prevalence of physical inactivity among US adults (18+) (Percentage); NHIS,Age,45-64,Percentage,%,29.1,,,26.1,32.2,C2,T14,NS011,BOC03,AGE05,104,
2008,WEST,West,NHIS,None,None,None,None,Risk Factors,Physical Inactivity,Prevalence of physical inactivity among US adults (18+) (Percentage); NHIS,Gender,Male,Percentage,%,28.6,,,25.8,31.6,C2,T14,NS011,BOC02,GEN01,104,
2008,WEST,West,NHIS,None,None,None,None,Risk Factors,Physical Inactivity,Prevalence of physical inactivity among US adults (18+) (Percentage); NHIS,Age,25-44,Percentage,%,28.4,,,25,32,C2,T14,NS011,BOC03,AGE04,104,
2008,WEST,West,NHIS,None,None,None,None,Risk Factors,Physical Inactivity,Prevalence of physical inactivity among US adults (18+) (Percentage); NHIS,Age,18-24,Percentage,%,25.4,,,20.8,30.6,C2,T14,NS011,BOC03,AGE01,104,
2008,WEST,West,NHIS,None,None,None,None,Risk Factors,Physical Inactivity,Prevalence of physical inactivity among US adults (18+) (Percentage); NHIS,Race,Non-Hispanic White,Percentage,%,24.2,,,21.5,27.1,C2,T14,NS011,BOC04,RAC01,104,
2009,MDW,Midwest,NHIS,None,None,None,None,Risk Factors,Physical Inactivity,Prevalence of physical inactivity among US adults (18+) (Percentage); NHIS,Race,Hispanic,Percentage,%,39.9,,,33.3,46.8,C2,T14,NS011,BOC04,RAC04,103,
2009,MDW,Midwest,NHIS,None,None,None,None,Risk Factors,Physical Inactivity,Prevalence of physical inactivity among US adults (18+) (Percentage); NHIS,Age,65+,Percentage,%,39.9,,,35.2,44.8,C2,T14,NS011,BOC03,AGE06,103,
2009,MDW,Midwest,NHIS,None,None,None,None,Risk Factors,Physical Inactivity,Prevalence of physical inactivity among US adults (18+) (Percentage); NHIS,Race,Non-Hispanic Black,Percentage,%,33,,,29.8,36.5,C2,T14,NS011,BOC04,RAC02,103,
2009,MDW,Midwest,NHIS,None,None,None,None,Risk Factors,Physical Inactivity,Prevalence of physical inactivity among US adults (18+) (Percentage); NHIS,Gender,Female,Percentage,%,29.4,,,27.1,31.9,C2,T14,NS011,BOC02,GEN02,103,
2009,MDW,Midwest,NHIS,None,None,None,None,Risk Factors,Physical Inactivity,Prevalence of physical inactivity among US adults (18+) (Percentage); NHIS,Race,Other,Percentage,%,28.9,,,22.7,36,C2,T14,NS011,BOC04,RAC07,103,
2009,MDW,Midwest,NHIS,None,None,None,None,Risk Factors,Physical Inactivity,Prevalence of physical inactivity among US adults (18+) (Percentage); NHIS,Age,45-64,Percentage,%,28,,,25.2,30.9,C2,T14,NS011,BOC03,AGE05,103,
2009,MDW,Midwest,NHIS,None,None,None,None,Risk Factors,Physical Inactivity,Prevalence of physical inactivity among US adults (18+) (Percentage); NHIS,Overall,Overall,Percentage,%,27.1,,,25.3,29,C2,T14,NS011,BOC01,OVR01,103,
2009,MDW,Midwest,NHIS,None,None,None,None,Risk Factors,Physical Inactivity,Prevalence of physical inactivity among US adults (18+) (Percentage); NHIS,Race,Non-Hispanic White,Percentage,%,25.6,,,23.7,27.7,C2,T14,NS011,BOC04,RAC01,103,
2009,MDW,Midwest,NHIS,None,None,None,None,Risk Factors,Physical Inactivity,Prevalence of physical inactivity among US adults (18+) (Percentage); NHIS,Gender,Male,Percentage,%,24.6,,,22.6,26.8,C2,T14,NS011,BOC02,GEN01,103,
2009,MDW,Midwest,NHIS,None,None,None,None,Risk Factors,Physical Inactivity,Prevalence of physical inactivity among US adults (18+) (Percentage); NHIS,Age,18-24,Percentage,%,24.4,,,20.2,29.2,C2,T14,NS011,BOC03,AGE01,103,
2009,MDW,Midwest,NHIS,None,None,None,None,Risk Factors,Physical Inactivity,Prevalence of physical inactivity among US adults (18+) (Percentage); NHIS,Age,25-44,Percentage,%,21,,,18.9,23.2,C2,T14,NS011,BOC03,AGE04,103,
2009,NRE,Northeast,NHIS,None,None,None,None,Risk Factors,Physical Inactivity,Prevalence of physical inactivity among US adults (18+) (Percentage); NHIS,Race,Non-Hispanic Black,Percentage,%,45,,,40.5,49.6,C2,T14,NS011,BOC04,RAC02,101,
2009,NRE,Northeast,NHIS,None,None,None,None,Risk Factors,Physical Inactivity,Prevalence of physical inactivity among US adults (18+) (Percentage); NHIS,Age,65+,Percentage,%,43.5,,,38.7,48.5,C2,T14,NS011,BOC03,AGE06,101,
2009,NRE,Northeast,NHIS,None,None,None,None,Risk Factors,Physical Inactivity,Prevalence of physical inactivity among US adults (18+) (Percentage); NHIS,Race,Other,Percentage,%,43.5,,,34.7,52.8,C2,T14,NS011,BOC04,RAC07,101,
2009,NRE,Northeast,NHIS,None,None,None,None,Risk Factors,Physical Inactivity,Prevalence of physical inactivity among US adults (18+) (Percentage); NHIS,Gender,Female,Percentage,%,35.4,,,33.1,37.7,C2,T14,NS011,BOC02,GEN02,101,
2009,NRE,Northeast,NHIS,None,None,None,None,Risk Factors,Physical Inactivity,Prevalence of physical inactivity among US adults (18+) (Percentage); NHIS,Age,45-64,Percentage,%,31.9,,,28.8,35.1,C2,T14,NS011,BOC03,AGE05,101,
2009,NRE,Northeast,NHIS,None,None,None,None,Risk Factors,Physical Inactivity,Prevalence of physical inactivity among US adults (18+) (Percentage); NHIS,Overall,Overall,Percentage,%,31.8,,,29.7,34,C2,T14,NS011,BOC01,OVR01,101,
2009,NRE,Northeast,NHIS,None,None,None,None,Risk Factors,Physical Inactivity,Prevalence of physical inactivity among US adults (18+) (Percentage); NHIS,Age,25-44,Percentage,%,28.8,,,25.9,31.8,C2,T14,NS011,BOC03,AGE04,101,
2009,NRE,Northeast,NHIS,None,None,None,None,Risk Factors,Physical Inactivity,Prevalence of physical inactivity among US adults (18+) (Percentage); NHIS,Gender,Male,Percentage,%,27.8,,,24.8,31.1,C2,T14,NS011,BOC02,GEN01,101,
2009,NRE,Northeast,NHIS,None,None,None,None,Risk Factors,Physical Inactivity,Prevalence of physical inactivity among US adults (18+) (Percentage); NHIS,Race,Non-Hispanic White,Percentage,%,25.5,,,22.8,28.4,C2,T14,NS011,BOC04,RAC01,101,
2009,NRE,Northeast,NHIS,None,None,None,None,Risk Factors,Physical Inactivity,Prevalence of physical inactivity among US adults (18+) (Percentage); NHIS,Age,18-24,Percentage,%,24.7,,,19,31.5,C2,T14,NS011,BOC03,AGE01,101,
2009,NRE,Northeast,NHIS,None,None,None,None,Risk Factors,Physical Inactivity,Prevalence of physical inactivity among US adults (18+) (Percentage); NHIS,Race,Hispanic,Percentage,%,54.8,,,48.5,60.9,C2,T14,NS011,BOC04,RAC04,101,
2009,SOU,South,NHIS,None,None,None,None,Risk Factors,Physical Inactivity,Prevalence of physical inactivity among US adults (18+) (Percentage); NHIS,Age,65+,Percentage,%,42.5,,,39,46.2,C2,T14,NS011,BOC03,AGE06,102,
2009,SOU,South,NHIS,None,None,None,None,Risk Factors,Physical Inactivity,Prevalence of physical inactivity among US adults (18+) (Percentage); NHIS,Race,Hispanic,Percentage,%,41.7,,,37.7,45.8,C2,T14,NS011,BOC04,RAC04,102,
2009,SOU,South,NHIS,None,None,None,None,Risk Factors,Physical Inactivity,Prevalence of physical inactivity among US adults (18+) (Percentage); NHIS,Race,Non-Hispanic Black,Percentage,%,37.4,,,35,39.8,C2,T14,NS011,BOC04,RAC02,102,
2009,SOU,South,NHIS,None,None,None,None,Risk Factors,Physical Inactivity,Prevalence of physical inactivity among US adults (18+) (Percentage); NHIS,Gender,Female,Percentage,%,34.9,,,32.9,37,C2,T14,NS011,BOC02,GEN02,102,
2009,SOU,South,NHIS,None,None,None,None,Risk Factors,Physical Inactivity,Prevalence of physical inactivity among US adults (18+) (Percentage); NHIS,Age,45-64,Percentage,%,34.4,,,32.2,36.8,C2,T14,NS011,BOC03,AGE05,102,
2009,SOU,South,NHIS,None,None,None,None,Risk Factors,Physical Inactivity,Prevalence of physical inactivity among US adults (18+) (Percentage); NHIS,Overall,Overall,Percentage,%,33,,,31.2,34.8,C2,T14,NS011,BOC01,OVR01,102,
2009,SOU,South,NHIS,None,None,None,None,Risk Factors,Physical Inactivity,Prevalence of physical inactivity among US adults (18+) (Percentage); NHIS,Gender,Male,Percentage,%,30.7,,,28.7,32.9,C2,T14,NS011,BOC02,GEN01,102,
2009,SOU,South,NHIS,None,None,None,None,Risk Factors,Physical Inactivity,Prevalence of physical inactivity among US adults (18+) (Percentage); NHIS,Race,Other,Percentage,%,30.1,,,25,35.7,C2,T14,NS011,BOC04,RAC07,102,
2009,SOU,South,NHIS,None,None,None,None,Risk Factors,Physical Inactivity,Prevalence of physical inactivity among US adults (18+) (Percentage); NHIS,Race,Non-Hispanic White,Percentage,%,30,,,27.7,32.3,C2,T14,NS011,BOC04,RAC01,102,
2009,SOU,South,NHIS,None,None,None,None,Risk Factors,Physical Inactivity,Prevalence of physical inactivity among US adults (18+) (Percentage); NHIS,Age,25-44,Percentage,%,29.3,,,27.2,31.4,C2,T14,NS011,BOC03,AGE04,102,
2009,SOU,South,NHIS,None,None,None,None,Risk Factors,Physical Inactivity,Prevalence of physical inactivity among US adults (18+) (Percentage); NHIS,Age,18-24,Percentage,%,26.2,,,22.8,30,C2,T14,NS011,BOC03,AGE01,102,
2009,US,United States,NHIS,None,None,None,None,Risk Factors,Physical Inactivity,Prevalence of physical inactivity among US adults (18+) (Percentage); NHIS,Race,Hispanic,Percentage,%,41.1,,,38.8,43.4,C2,T14,NS011,BOC04,RAC04,0,
2009,US,United States,NHIS,None,None,None,None,Risk Factors,Physical Inactivity,Prevalence of physical inactivity among US adults (18+) (Percentage); NHIS,Age,65+,Percentage,%,40.4,,,38.3,42.5,C2,T14,NS011,BOC03,AGE06,0,
2009,US,United States,NHIS,None,None,None,None,Risk Factors,Physical Inactivity,Prevalence of physical inactivity among US adults (18+) (Percentage); NHIS,Race,Non-Hispanic Black,Percentage,%,37.4,,,35.6,39.2,C2,T14,NS011,BOC04,RAC02,0,
2009,US,United States,NHIS,None,None,None,None,Risk Factors,Physical Inactivity,Prevalence of physical inactivity among US adults (18+) (Percentage); NHIS,Gender,Female,Percentage,%,32.1,,,30.9,33.2,C2,T14,NS011,BOC02,GEN02,0,
2009,US,United States,NHIS,None,None,None,None,Risk Factors,Physical Inactivity,Prevalence of physical inactivity among US adults (18+) (Percentage); NHIS,Race,Other,Percentage,%,32,,,29.2,35,C2,T14,NS011,BOC04,RAC07,0,
2009,US,United States,NHIS,None,None,None,None,Risk Factors,Physical Inactivity,Prevalence of physical inactivity among US adults (18+) (Percentage); NHIS,Age,45-64,Percentage,%,30.5,,,29.2,31.8,C2,T14,NS011,BOC03,AGE05,0,
2009,US,United States,NHIS,None,None,None,None,Risk Factors,Physical Inactivity,Prevalence of physical inactivity among US adults (18+) (Percentage); NHIS,Overall,Overall,Percentage,%,29.8,,,28.8,30.8,C2,T14,NS011,BOC01,OVR01,0,
2009,US,United States,NHIS,None,None,None,None,Risk Factors,Physical Inactivity,Prevalence of physical inactivity among US adults (18+) (Percentage); NHIS,Gender,Male,Percentage,%,27.4,,,26.1,28.6,C2,T14,NS011,BOC02,GEN01,0,
2009,US,United States,NHIS,None,None,None,None,Risk Factors,Physical Inactivity,Prevalence of physical inactivity among US adults (18+) (Percentage); NHIS,Age,25-44,Percentage,%,26.1,,,24.8,27.4,C2,T14,NS011,BOC03,AGE04,0,
2009,US,United States,NHIS,None,None,None,None,Risk Factors,Physical Inactivity,Prevalence of physical inactivity among US adults (18+) (Percentage); NHIS,Race,Non-Hispanic White,Percentage,%,26,,,24.8,27.2,C2,T14,NS011,BOC04,RAC01,0,
2009,US,United States,NHIS,None,None,None,None,Risk Factors,Physical Inactivity,Prevalence of physical inactivity among US adults (18+) (Percentage); NHIS,Age,18-24,Percentage,%,24,,,21.9,26.4,C2,T14,NS011,BOC03,AGE01,0,
2009,WEST,West,NHIS,None,None,None,None,Risk Factors,Physical Inactivity,Prevalence of physical inactivity among US adults (18+) (Percentage); NHIS,Race,Hispanic,Percentage,%,36.6,,,33.7,39.6,C2,T14,NS011,BOC04,RAC04,104,
2009,WEST,West,NHIS,None,None,None,None,Risk Factors,Physical Inactivity,Prevalence of physical inactivity among US adults (18+) (Percentage); NHIS,Age,65+,Percentage,%,34.8,,,31.2,38.6,C2,T14,NS011,BOC03,AGE06,104,
2009,WEST,West,NHIS,None,None,None,None,Risk Factors,Physical Inactivity,Prevalence of physical inactivity among US adults (18+) (Percentage); NHIS,Race,Non-Hispanic Black,Percentage,%,30.6,,,23.9,38.2,C2,T14,NS011,BOC04,RAC02,104,
2009,WEST,West,NHIS,None,None,None,None,Risk Factors,Physical Inactivity,Prevalence of physical inactivity among US adults (18+) (Percentage); NHIS,Race,Other,Percentage,%,29.8,,,26,34,C2,T14,NS011,BOC04,RAC07,104,
2009,WEST,West,NHIS,None,None,None,None,Risk Factors,Physical Inactivity,Prevalence of physical inactivity among US adults (18+) (Percentage); NHIS,Gender,Female,Percentage,%,27.7,,,25.6,29.8,C2,T14,NS011,BOC02,GEN02,104,
2009,WEST,West,NHIS,None,None,None,None,Risk Factors,Physical Inactivity,Prevalence of physical inactivity among US adults (18+) (Percentage); NHIS,Overall,Overall,Percentage,%,26.1,,,24.2,28.1,C2,T14,NS011,BOC01,OVR01,104,
2009,WEST,West,NHIS,None,None,None,None,Risk Factors,Physical Inactivity,Prevalence of physical inactivity among US adults (18+) (Percentage); NHIS,Age,45-64,Percentage,%,25.9,,,23.7,28.2,C2,T14,NS011,BOC03,AGE05,104,
2009,WEST,West,NHIS,None,None,None,None,Risk Factors,Physical Inactivity,Prevalence of physical inactivity among US adults (18+) (Percentage); NHIS,Gender,Male,Percentage,%,24.6,,,21.8,27.6,C2,T14,NS011,BOC02,GEN01,104,
2009,WEST,West,NHIS,None,None,None,None,Risk Factors,Physical Inactivity,Prevalence of physical inactivity among US adults (18+) (Percentage); NHIS,Age,25-44,Percentage,%,24.4,,,21.5,27.7,C2,T14,NS011,BOC03,AGE04,104,
2009,WEST,West,NHIS,None,None,None,None,Risk Factors,Physical Inactivity,Prevalence of physical inactivity among US adults (18+) (Percentage); NHIS,Race,Non-Hispanic White,Percentage,%,20.2,,,17.8,22.8,C2,T14,NS011,BOC04,RAC01,104,
2009,WEST,West,NHIS,None,None,None,None,Risk Factors,Physical Inactivity,Prevalence of physical inactivity among US adults (18+) (Percentage); NHIS,Age,18-24,Percentage,%,19.8,,,15.6,24.7,C2,T14,NS011,BOC03,AGE01,104,
2010,MDW,Midwest,NHIS,None,None,None,None,Risk Factors,Physical Inactivity,Prevalence of physical inactivity among US adults (18+) (Percentage); NHIS,Age,65+,Percentage,%,45,,,40.8,49.3,C2,T14,NS011,BOC03,AGE06,103,
2010,MDW,Midwest,NHIS,None,None,None,None,Risk Factors,Physical Inactivity,Prevalence of physical inactivity among US adults (18+) (Percentage); NHIS,Race,Hispanic,Percentage,%,41.6,,,36.2,47.4,C2,T14,NS011,BOC04,RAC04,103,
2010,MDW,Midwest,NHIS,None,None,None,None,Risk Factors,Physical Inactivity,Prevalence of physical inactivity among US adults (18+) (Percentage); NHIS,Race,Non-Hispanic Black,Percentage,%,37,,,32.2,42.2,C2,T14,NS011,BOC04,RAC02,103,
2010,MDW,Midwest,NHIS,None,None,None,None,Risk Factors,Physical Inactivity,Prevalence of physical inactivity among US adults (18+) (Percentage); NHIS,Gender,Female,Percentage,%,30.4,,,28,32.9,C2,T14,NS011,BOC02,GEN02,103,
2010,MDW,Midwest,NHIS,None,None,None,None,Risk Factors,Physical Inactivity,Prevalence of physical inactivity among US adults (18+) (Percentage); NHIS,Overall,Overall,Percentage,%,28.3,,,26.4,30.2,C2,T14,NS011,BOC01,OVR01,103,
2010,MDW,Midwest,NHIS,None,None,None,None,Risk Factors,Physical Inactivity,Prevalence of physical inactivity among US adults (18+) (Percentage); NHIS,Age,45-64,Percentage,%,27.3,,,24.9,29.8,C2,T14,NS011,BOC03,AGE05,103,
2010,MDW,Midwest,NHIS,None,None,None,None,Risk Factors,Physical Inactivity,Prevalence of physical inactivity among US adults (18+) (Percentage); NHIS,Race,Non-Hispanic White,Percentage,%,26.4,,,24.5,28.5,C2,T14,NS011,BOC04,RAC01,103,
2010,MDW,Midwest,NHIS,None,None,None,None,Risk Factors,Physical Inactivity,Prevalence of physical inactivity among US adults (18+) (Percentage); NHIS,Gender,Male,Percentage,%,26.1,,,23.8,28.4,C2,T14,NS011,BOC02,GEN01,103,
2010,MDW,Midwest,NHIS,None,None,None,None,Risk Factors,Physical Inactivity,Prevalence of physical inactivity among US adults (18+) (Percentage); NHIS,Race,Other,Percentage,%,23.9,,,19.2,29.4,C2,T14,NS011,BOC04,RAC07,103,
2010,MDW,Midwest,NHIS,None,None,None,None,Risk Factors,Physical Inactivity,Prevalence of physical inactivity among US adults (18+) (Percentage); NHIS,Age,25-44,Percentage,%,23.2,,,20.9,25.7,C2,T14,NS011,BOC03,AGE04,103,
